url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,price_per_land_m2_juta,lat_round,long_round,building_land_ratio
https://www.rumah123.com/properti/tangerang/hos11357245/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,3830000000.0,STOK TERAKHIR Rumah 2 Lantai Sutera NARADA NYKKA TIPE NAVII ALAM SUTERA,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan, Jalur Telepon, Akses Parkir, Wastafel,  Track Lari, Keamanan 24 jam, Ac,  CCTV,  AC,  Lapangan Voli, Lapangan Tenis,  Pemanas Air, Kitchen Set,  Playground,  Taman, Jogging Track,  Lapangan Bulu Tangkis, Tempat Jemuran, Lapangan Basket,  One Gate System,  Jalur Telepon",rumah,hos11357245,3.0,3.0,105.0,135.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,1.0,2.0,0.0,2022.0,baru,selatan,2.0,semi furnished,36.476190476190474,-6.26238,106.52202,1.2857142857142858
https://www.rumah123.com/properti/tangerang/hos11287789/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,5860000000.0,Rumah TERBAIK SUTERA NARADA NYKKA TIPE MOREE TERBESAR ALAM SUTERA,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Taman, Jogging Track,  Pemanas Air, Lapangan Basket, Lapangan Voli, Kitchen Set,  Track Lari, Ac, Wastafel,  CCTV, Taman,  AC",rumah,hos11287789,4.0,3.0,160.0,209.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,1.0,2.0,0.0,2022.0,baru,utara,2.0,semi furnished,36.625,-6.26238,106.52202,1.30625
https://www.rumah123.com/properti/tangerang/hos7565011/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,3190000000.0,HADAP TIMUR DI JALAN UTAMA! BEST PRICE RUMAH MEWAH SEMI FURNISHED ALAM SUTERA HARGA TERBAIK,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan, CCTV,  Jogging Track,  Taman, Kolam Renang, Jalur Telepon, AC, Ac, Track Lari,  Kolam Renang,  Jalur Telepon",rumah,hos7565011,5.0,4.0,124.0,138.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,1.0,2021.0,baru,timur,3.0,semi furnished,25.725806451612904,-6.26238,106.52202,1.1129032258064515
https://www.rumah123.com/properti/tangerang/hos11145237/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,12400000000.0,"RUMAH HOEK TERLUAS TERMEWAH DI CLUSTER TERBARU ALAM SUTERA, DAERAH CBD","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan,  Jogging Track, CCTV, Jalur Telepon, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang, Taman",rumah,hos11145237,6.0,5.0,320.0,390.0,2.0,shm - sertifikat hak milik,5500 mah,0.0,1.0,3.0,0.0,2022.0,baru,selatan,3.0,semi furnished,38.75,-6.26238,106.52202,1.21875
https://www.rumah123.com/properti/tangerang/hos11086497/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,3750000000.0,"Rumah di Sutera Delima, Alam Sutera Serpong Tangerang","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Jalur Telepon, Kitchen Set, Keamanan 24 jam, AC, Taman,  One Gate System",rumah,hos11086497,5.0,3.0,200.0,150.0,0.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,1.0,,,bagus,timur,0.0,furnished,18.75,-6.26238,106.52202,0.75
https://www.rumah123.com/properti/tangerang/hos11140495/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,5050000000.0,"Rumah 2 Lantai Terbaru, di ALAM SUTERA. 2 menit KE MALL. 5 MENIT KE RUMAH SAKIT","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Taman, CCTV, Jogging Track, Keamanan, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang, Taman",rumah,hos11140495,4.0,3.0,140.0,176.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,1.0,2.0,0.0,2022.0,baru,utara,0.0,semi furnished,36.07142857142858,-6.26238,106.52202,1.2571428571428571
https://www.rumah123.com/properti/tangerang/hos10852234/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,6940000000.0,"Rumah Paling Untung Se Cluster, Dapat Tanah Vasum, Full Marmer","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Jogging Track, Taman, AC,  CCTV,  Kolam Renang,  Jalur Telepon",rumah,hos10852234,4.0,4.0,205.0,241.0,3.0,"lainnya (ppjb,girik,adat,dll)",3500 mah,1.0,1.0,3.0,0.0,2022.0,baru,timur,0.0,semi furnished,33.85365853658537,-6.26238,106.52202,1.175609756097561
https://www.rumah123.com/properti/tangerang/hos10835383/#qid~b392b0bd-5b99-4d52-8dad-2ca03ede62f2,4270000000.0,"Dekat Clubhouse, Dapat Extra Tanah, Dijamin Harga Terbaik","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Jogging Track, Taman, Ac,  CCTV,  Kolam Renang,  Jalur Telepon",rumah,hos10835383,3.0,2.0,200.0,155.0,2.0,,3500 mah,1.0,1.0,2.0,1.0,2021.0,baru,timur,0.0,semi furnished,21.35,-6.26238,106.52202,0.775
https://www.rumah123.com/properti/tangerang/hos11084222/#qid~081d392b-51c4-4ebe-a78e-182ff09ec21c,3830000000.0,"Cluster di Alam Sutera, Kawasan Hijau Lokasi Strategis di Pusat CBD Alam Sutera Tangerang.","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, Jogging Track, AC, Track Lari,  Kolam Renang, Taman",rumah,hos11084222,3.0,2.0,105.0,134.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,0.0,semi furnished,36.476190476190474,-6.26238,106.52202,1.276190476190476
https://www.rumah123.com/properti/tangerang/hos11351749/#qid~081d392b-51c4-4ebe-a78e-182ff09ec21c,7500000000.0,Sutera Olivia Rumah Bagus Fully Furnished Di Alam Sutera . Yl,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Jalur Telepon, Taman, Kitchen Set, AC",rumah,hos11351749,4.0,4.0,240.0,450.0,1.0,shm - sertifikat hak milik,lainnya mah,1.0,0.0,2.0,,,bagus,,0.0,furnished,31.25,-6.26238,106.52202,1.875
https://www.rumah123.com/properti/tangerang/hos11204460/#qid~031d407f-8703-4950-9c55-5101f432d482,3830000000.0,JAMIN PASTI UNTUNG!!! RUMAH ALAM SUTERA HARGA AWAL HADAP SELATAN,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Pemanas Air,  Keamanan, Jalur Telepon, Akses Parkir,  Ac,  Track Lari, Keamanan 24 jam,  CCTV,  AC,  Lapangan Voli,  Jogging Track, Lapangan Tenis, Kitchen Set,  Playground,  Taman, Lapangan Basket, Tempat Jemuran,  Lapangan Bulu Tangkis, Taman,  One Gate System",rumah,hos11204460,3.0,3.0,104.0,135.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,1.0,2.0,0.0,2022.0,baru,selatan,2.0,semi furnished,36.82692307692308,-6.26238,106.52202,1.2980769230769231
https://www.rumah123.com/properti/tangerang/hos11135273/#qid~ba20bad9-a662-4594-b829-4ac5fefa0ee8,5300000000.0,TERMURAH CLUSTER AURORA ALAM SUTERA. UNIT JARANG ADA. POSISI CLUSTER PALING DEPAN DEKAT EXIT TOLL.,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, Jogging Track, Keamanan 24 jam, AC, Track Lari, Taman",rumah,hos11135273,4.0,3.0,240.0,208.0,2.0,,3500 mah,1.0,1.0,2.0,5.0,2017.0,bagus,utara,0.0,semi furnished,22.083333333333332,-6.26238,106.52202,0.8666666666666667
https://www.rumah123.com/properti/tangerang/hos10569763/#qid~ba20bad9-a662-4594-b829-4ac5fefa0ee8,6660000000.0,RUMAH SUTERA WINONA FULL MARMER DEKAT TOL DAN MALL,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Keamanan 24 jam, AC,  Kolam Renang,  CCTV, Track Lari, Taman,  Jalur Telepon",rumah,hos10569763,5.0,4.0,144.0,277.0,2.0,shm - sertifikat hak milik,5500 mah,1.0,1.0,3.0,0.0,2022.0,baru,tenggara,2.0,semi furnished,46.25,-6.26238,106.52202,1.9236111111111112
https://www.rumah123.com/properti/tangerang/hos7103414/#qid~c1274867-52e5-4813-b501-82bd0ca7a1ad,4440000000.0,RUMAH VIEW DANAU FULL MARMER! SUTERA WINONA ALAM SUTERA SEMI FURNISHED,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Jogging Track,  Taman, Kolam Renang, CCTV, Jalur Telepon, Taman, Keamanan, Keamanan 24 jam, Ac, AC,  CCTV, Track Lari,  Kolam Renang,  Jalur Telepon",rumah,hos7103414,5.0,6.0,108.0,195.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,3.0,2.0,2020.0,bagus sekali,selatan,2.0,semi furnished,41.111111111111114,-6.26238,106.52202,1.8055555555555556
https://www.rumah123.com/properti/tangerang/hos10364478/#qid~df433583-d33b-493f-8b79-6a3fc25f2348,1320000000.0,Rumah Strategis Siap Kpr di Komplek Sekretariat Negara Tangerang Harga All In,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10364478,6.0,2.0,91.0,170.0,1.0,,2200 mah,0.0,0.0,2.0,,,,,1.0,unfurnished,14.505494505494505,-6.26238,106.52202,1.8681318681318682
https://www.rumah123.com/properti/tangerang/hos9677363/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,1200000000.0,Rumah murah di Tangerang Kota By Alam Sutera Tangerang,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Jogging Track, Kolam Renang,  Masjid,  CCTV, Taman",rumah,hos9677363,2.0,1.0,50.0,63.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,,24.0,-6.26238,106.52202,1.26
https://www.rumah123.com/properti/tangerang/hos9873425/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,10200000000.0,Rumah di Alam Sutera Tangerang,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Jogging Track,  Taman, Keamanan, Ac,  Kolam Renang",rumah,hos9873425,4.0,4.0,350.0,750.0,2.0,shm - sertifikat hak milik,6600 mah,1.0,1.0,1.0,12.0,2010.0,bagus,barat,2.0,,29.142857142857142,-6.26238,106.52202,2.142857142857143
https://www.rumah123.com/properti/tangerang/hos10769265/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,6630000000.0,"Rumah Paling Untung Se Cluster Cuman Ada 1, Dapat Tanah Extra","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan, CCTV,  Jogging Track,  Taman, Jalur Telepon,  Kolam Renang",rumah,hos10769265,4.0,4.0,205.0,241.0,3.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,3.0,0.0,2022.0,baru,barat laut,0.0,furnished,32.34146341463415,-6.26238,106.52202,1.175609756097561
https://www.rumah123.com/properti/tangerang/hos7564996/#qid~3e8cfc7c-8617-4a40-b9f6-9bf1f80cbbf1,4980000000.0,SEBELAH CLUB HOUSE VIEW POOL DAPAT EXTRA PARKING RUMAH PALING MEWAH DAN STRATEGIS DI ALAM SUTERA HARGA TERBAIK!!,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, Kolam Renang,  Taman, CCTV, Jogging Track, Jalur Telepon, AC,  CCTV, Track Lari,  Jalur Telepon",rumah,hos7564996,5.0,4.0,200.0,193.0,2.0,shm - sertifikat hak milik,2200 mah,2.0,1.0,2.0,1.0,2021.0,baru,timur,4.0,semi furnished,24.9,-6.26238,106.52202,0.965
https://www.rumah123.com/properti/tangerang/hos10149374/#qid~844e8917-3043-4da9-8cd5-4d6a7c0281f3,3190000000.0,Rumah Feronia Alam Sutera Sutera Feronia Cluster Feronia  Tangerang,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, CCTV,  Jogging Track, Kolam Renang,  Taman, AC, Track Lari, Taman",rumah,hos10149374,3.0,2.0,128.0,138.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,1.0,2021.0,,timur,2.0,semi furnished,24.921875,-6.26238,106.52202,1.078125
https://www.rumah123.com/properti/tangerang/hos10933378/#qid~ede15eae-7f52-407b-9fe7-7bdc29376b6a,1200000000.0,Rumah 2 Lantai Dekat Alam Sutera Di Komplek Kaisar 4 Harga All In Bisa Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10933378,3.0,2.0,80.0,80.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,,,bagus,,0.0,unfurnished,15.0,-6.26238,106.52202,1.0
https://www.rumah123.com/properti/tangerang/hos10613180/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,1800000000.0,Rumah Strategis Bebas Banjir Dekat Alam Sutera di Perum Buana Gardenia Harga All In Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10613180,3.0,2.0,144.0,180.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,bagus,,1.0,unfurnished,12.5,-6.26238,106.52202,1.25
https://www.rumah123.com/properti/tangerang/hos10733219/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,1530000000.0,Rumah Bebas Banjir Dekat Alam Sutera Di Modernland Harga All In Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10733219,2.0,2.0,90.0,95.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,,,bagus,,0.0,unfurnished,17.0,-6.26238,106.52202,1.0555555555555556
https://www.rumah123.com/properti/tangerang/hos10900188/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,9400000000.0,"Rumah Mewah 3 Lantai dg Private Pool di Alam Sutera, Dekat Akses tol, Binus, Laurensia, Pasar 8","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Jogging Track, Kolam Renang, Ac,  Keamanan",rumah,hos10900188,5.0,6.0,300.0,700.0,6.0,"lainnya (ppjb,girik,adat,dll)",5500 mah,2.0,1.0,3.0,2.0,2020.0,bagus sekali,barat laut,0.0,semi furnished,31.333333333333332,-6.26238,106.52202,2.3333333333333335
https://www.rumah123.com/properti/tangerang/hos11155910/#qid~21106bba-a08b-4384-8f7a-8833fcf2a9ca,2690000000.0,BELI TANAH BONUS BANGUNAN SUPER RAPIH ! TERMURAH HARGA TERBAIK RUMAH LUAS DI ALAM SUTERA CLUSTER HARMONI,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Taman,  Jogging Track, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Ac, Wastafel,  CCTV, Track Lari,  One Gate System,  AC,  Playground",rumah,hos11155910,3.0,2.0,170.0,110.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,12.0,2010.0,bagus,utara,1.0,semi furnished,15.823529411764705,-6.26238,106.52202,0.6470588235294118
https://www.rumah123.com/properti/tangerang/hos11104072/#qid~38dbf9b9-7fc2-4646-bdd9-bab0cc8409ce,3500000000.0,HARGA BU ! FULL RENOV RUMAH CANTIK DAN MURAH DI ALAM SUTERA CLUSTER FERONIA! FREE SURVEY,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Jogging Track, Taman, Ac,  Keamanan",rumah,hos11104072,3.0,3.0,144.0,200.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,3.0,2019.0,bagus sekali,barat,0.0,semi furnished,24.305555555555557,-6.26238,106.52202,1.3888888888888888
https://www.rumah123.com/properti/tangerang/hos10719998/#qid~38dbf9b9-7fc2-4646-bdd9-bab0cc8409ce,2600000000.0,Rumah Asri di Metro Permata Dekat Alam Sutera Harga All In Nego Siap Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10719998,4.0,3.0,117.0,177.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,0.0,2.0,,,bagus,,0.0,unfurnished,22.222222222222225,-6.26238,106.52202,1.5128205128205128
https://www.rumah123.com/properti/tangerang/hos6914800/#qid~a504aed0-5c3c-4f5f-8339-d8321a12bffa,5350000000.0,RUMAH FULL MARMER DEPAN CLUB HOUSE SUTERA WINONA ALAM SUTERA HARGA TERBAIK,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, Kolam Renang,  Taman, CCTV, Jogging Track, Taman, Jalur Telepon, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang,  Jalur Telepon",rumah,hos6914800,6.0,6.0,126.0,231.0,0.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,3.0,2.0,2020.0,baru,tenggara,2.0,furnished,42.46031746031746,-6.26238,106.52202,1.8333333333333333
https://www.rumah123.com/properti/tangerang/hos10612484/#qid~a504aed0-5c3c-4f5f-8339-d8321a12bffa,2800000000.0,Rumah 2 Lantai Bebas Banjir Dekat Alam Sutera Di Komplek Regensi Melati Mas Bisa Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10612484,4.0,4.0,157.0,270.0,0.0,shm - sertifikat hak milik,4400 mah,0.0,0.0,2.0,,,bagus,,1.0,unfurnished,17.8343949044586,-6.26238,106.52202,1.7197452229299364
https://www.rumah123.com/properti/tangerang/hos11225675/#qid~f9356703-f3ad-4ea8-ae31-5dd51c017da6,26000000000.0,Rumah mewah di alam sutera full furnish 2 Lantai,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Mesin Cuci, Kulkas,  Kitchen Set, CCTV,  Taman,  Pemanas Air, Ac, Wastafel,  CCTV, Taman,  AC",rumah,hos11225675,,,765.0,650.0,3.0,shm - sertifikat hak milik,10600 mah,0.0,0.0,2.0,4.0,2018.0,bagus,utara,2.0,,33.98692810457516,-6.26238,106.52202,0.8496732026143791
https://www.rumah123.com/properti/tangerang/hos11156216/#qid~0d78ec8f-2f33-4d41-aaca-448f4c257d84,8820000000.0,"Rumah HOEK LUASSS 3 LANTAI Lokasi TERBAIK ALAM SUTERA, PASTI SUKA","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan, CCTV,  Jogging Track, Kolam Renang,  Taman,  Pemanas Air, Tempat Jemuran, Lapangan Basket, Kitchen Set, Wastafel,  CCTV, Track Lari,  AC",rumah,hos11156216,5.0,4.0,215.0,287.0,1.0,shm - sertifikat hak milik,5500 mah,0.0,1.0,3.0,0.0,2022.0,baru,barat daya,3.0,semi furnished,41.02325581395349,-6.26238,106.52202,1.3348837209302327
https://www.rumah123.com/properti/tangerang/hos11154559/#qid~0d78ec8f-2f33-4d41-aaca-448f4c257d84,13800000000.0,"Rumah Mewah Alam Sutera, Baru, Minimalis Modern, Hoek","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Tempat Gym,  Taman, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari,  Kolam Renang,  One Gate System,  AC,  Playground",rumah,hos11154559,6.0,7.0,473.0,705.0,2.0,shm - sertifikat hak milik,13200 mah,1.0,1.0,1.0,1.0,2021.0,baru,timur,2.0,semi furnished,29.175475687103596,-6.26238,106.52202,1.4904862579281184
https://www.rumah123.com/properti/tangerang/hos11064248/#qid~061b8866-ab27-4e79-90a6-dbd1e834c9d9,7670000000.0,"Brand New House Mewah, Keren, Bagus Di Alam Sutera . Yl","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Jalur Telepon, Taman, AC",rumah,hos11064248,4.0,4.0,230.0,540.0,2.0,,lainnya mah,1.0,1.0,2.0,,,bagus,utara,2.0,,33.34782608695652,-6.26238,106.52202,2.347826086956522
https://www.rumah123.com/properti/tangerang/hos10388730/#qid~061b8866-ab27-4e79-90a6-dbd1e834c9d9,1860000000.0,Rumah Strategis Bebas Banjir di Banjar Wijaya Harga All In Nego Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10388730,3.0,3.0,144.0,100.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,bagus,,1.0,unfurnished,12.916666666666666,-6.26238,106.52202,0.6944444444444444
https://www.rumah123.com/properti/tangerang/hos10183993/#qid~061b8866-ab27-4e79-90a6-dbd1e834c9d9,1680000000.0,Rumah Bebas Banjir Dekat Alam Sutera di Graha Raya Harga All In Kpr,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10183993,3.0,2.0,76.0,67.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,,,,,1.0,unfurnished,22.105263157894736,-6.26238,106.52202,0.881578947368421
https://www.rumah123.com/properti/tangerang/hos10316089/#qid~08a37c61-fef2-482b-9e93-cc7c6038ff5a,3760000000.0,1 Min To Santa Laurensia Rumah Hadap Selatan Di Narada Alam Sutera,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan, Jalur Telepon, Akses Parkir, Wastafel, Taman,  Track Lari, Keamanan 24 jam,  CCTV,  AC,  Jogging Track, Kolam Renang, Lapangan Tenis,  Pemanas Air, Kitchen Set,  Playground,  Taman, Lapangan Basket, Tempat Jemuran,  Kolam Renang,  One Gate System,  Tempat Laundry,  Jalur Telepon",rumah,hos10316089,3.0,3.0,105.0,134.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,0.0,semi furnished,35.8095238095238,-6.26238,106.52202,1.276190476190476
https://www.rumah123.com/properti/tangerang/hos10542785/#qid~08a37c61-fef2-482b-9e93-cc7c6038ff5a,960000000.0,Rumah Strategis Siap Kpr Dekat Alam Sutera Bebas Banjir Harga All In,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Keamanan, Taman",rumah,hos10542785,3.0,1.0,103.0,90.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,,,,,1.0,unfurnished,9.320388349514563,-6.26238,106.52202,0.8737864077669902
https://www.rumah123.com/properti/tangerang/hos5960646/#qid~13a689e4-db18-4650-ac7a-bcfc871025dc,3710000000.0,CLUSTER NARADA ! INFO TERUPDATE RUMAH ALAM SUTERA HANYA DISINI !,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Kolam Renang,  Taman, CCTV, Jalur Telepon, AC, Ac,  Kolam Renang,  CCTV, Taman,  Jalur Telepon",rumah,hos5960646,5.0,4.0,105.0,134.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,2.0,semi furnished,35.333333333333336,-6.26238,106.52202,1.276190476190476
https://www.rumah123.com/properti/tangerang/hos10894569/#qid~13a689e4-db18-4650-ac7a-bcfc871025dc,5100000000.0,RUMAH MEWAH MURAH BGT  FULL FURNISHED VICTORIA TIPE NAIA,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Keamanan, AC,  CCTV, Track Lari,  Jalur Telepon",rumah,hos10894569,4.0,5.0,205.0,183.0,2.0,"lainnya (ppjb,girik,adat,dll)",5500 mah,1.0,1.0,2.0,1.0,2021.0,baru,timur,5.0,furnished,24.878048780487806,-6.26238,106.52202,0.8926829268292683
https://www.rumah123.com/properti/tangerang/hos11086486/#qid~13a689e4-db18-4650-ac7a-bcfc871025dc,3250000000.0,"Rumah di Sutera Cemara, Alam Sutera Serpong Tangerang","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235,"Jalur Telepon, Taman,  One Gate System, Keamanan 24 jam",rumah,hos11086486,3.0,2.0,200.0,160.0,0.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,1.0,,,baru,,0.0,unfurnished,16.25,-6.26238,106.52202,0.8
https://www.rumah123.com/properti/tangerang/hos10470335/#qid~ebd7c4a9-0004-4192-a32e-36a5d90cf998,8330000000.0,"Hadap Timur, Full Furnished Rumah Contoh 8x18  Alam Sutera","Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Ac,  Keamanan,  Jogging Track, Kolam Renang,  CCTV, Taman,  Jalur Telepon",rumah,hos10470335,5.0,4.0,144.0,277.0,2.0,,10000 mah,1.0,1.0,3.0,1.0,2021.0,baru,timur,0.0,furnished,57.84722222222222,-6.26238,106.52202,1.9236111111111112
https://www.rumah123.com/properti/tangerang/hos10757342/#qid~ebd7c4a9-0004-4192-a32e-36a5d90cf998,6650000000.0,Rumah Mewah Full Marmer Hadap Timur View Taman,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan,  Jogging Track, Taman, AC,  CCTV,  Kolam Renang,  Jalur Telepon",rumah,hos10757342,4.0,4.0,200.0,250.0,2.0,"lainnya (ppjb,girik,adat,dll)",5500 mah,1.0,1.0,2.0,1.0,2021.0,baru,barat laut,0.0,furnished,33.25,-6.26238,106.52202,1.25
https://www.rumah123.com/properti/tangerang/hos8621801/#qid~ebd7c4a9-0004-4192-a32e-36a5d90cf998,8390000000.000001,RUMAH IDAMAN PALING LENGKAP! 3 LANTAI DENGAN HOMELIFT DAN MASTER BEDROOM SUPER BESAR,"Alam Sutera, Tangerang",Alam Sutera,Tangerang,-6.2623791,106.5220235," Keamanan, CCTV,  Jogging Track,  Taman, Ac,  Kolam Renang,  Jalur Telepon",rumah,hos8621801,5.0,4.0,198.0,287.0,2.0,shm - sertifikat hak milik,5500 mah,1.0,1.0,3.0,1.0,2021.0,baru,tenggara,3.0,semi furnished,42.37373737373738,-6.26238,106.52202,1.4494949494949494
